0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
uce-2823,0.0,0.00169238442,-0.002824752667,-0.001521281352,-0.001630397635,0.004009505274,-0.002824752667,0.003505053078,-0.004517137087,-0.002824752667,-0.001129479014,-0.0024157764030000002,-0.0009695474230000003,-0.0038528804879999997,-0.002824752667,-0.003772891342,-0.00043447271199999974,-0.003832181552,-0.003192922494,-0.003832181552,-0.004154821831,-0.0031829559790000003,-0.002824752667,-0.002737404814,-0.002824752667,-0.0023139217030000003,-0.0036084247720000002,-0.004157534407,-0.003329204863,-0.001630397635
uce-2831,0.0,-0.002004313091,-0.001501775192,-0.0022917731289999995,0.001945094973,0.00194888578,-0.002504717227,-0.000591940926,-0.00451952532,-0.005527264256,-0.001501775192,-0.001501775192,-0.001501775192,-0.001501775192,-0.001501775192,-0.001501775192,0.0002199867700000001,-0.001501775192,0.001715731519,-0.006026997142,0.000963097004,-0.003008202393,-0.0012864404309999998,-0.001501775192,0.000219197316,0.000501508311,-0.011097616352,-0.0002824030729999998,-0.001501775192,-0.001501775192
uce-2834,0.0,0.00023115524700000013,-0.005107516995,0.003657174742999999,0.007542268796,-0.005312393911999998,-0.025462819689,0.005509942942999998,-0.032347153031,-0.022013189996,-0.026769572351,-0.030220851901,-0.031893296925,-0.038820278023,-0.033185424443999995,-0.037235086084,-0.035314970601,-0.033766871642,-0.028376337559,-0.027077586856,-0.019524787361,-0.025710733690999996,-0.020897339452,-0.028604232700999998,-0.019392791827999998,-0.021221511538000004,-0.029050119487,-0.025190843267,-0.03316929781,-0.027077586856
uce-2835,0.0,0.023879960946,-0.004043140253,0.010583054689000001,0.019141919369999996,0.007138533276,-0.008498183564999998,0.008184565720000002,-0.011087606749,0.0035834848170000003,-0.004043421314,-0.001569608279999999,-0.0019585914740000016,-0.007023515585000001,-0.021871442415,-0.008723107394,-0.00020485311299999961,-0.011065897794,-0.010085093599000002,0.002836386728999999,0.0029261673889999992,0.012211482053000001,0.014174780471,0.006832599074999999,-0.004797095997000001,-0.003360305551,-0.011958840356,0.004505840415999999,-0.025458959658,0.004522862996
uce-2841,0.0,0.001007185498,-0.015273496264999999,-0.013276798823,-0.008172167400000001,-0.006020714257000001,-0.010499562893,-0.004922893138999998,-0.007585144178,-0.0055741561640000005,-0.010417825016,-0.009910104111,-0.011517160536999999,-0.011092588766,-0.012152601952,-0.011092588766,-0.009095292007,-0.008601148654000001,-0.009842378826,-0.011675406529,-0.008147221832999998,-0.010156426478,-0.012246085178,-0.013492495277,-0.007670454844,-0.014646104071,-0.012236210035999999,-0.00809360823,-0.012145972979,-0.008103731493
uce-2848,0.0,0.007378134305,-0.00038609038900000014,0.006272593852,0.0017868114359999993,0.004323407118,-0.0027921686930000005,0.0028018146040000007,-0.0021786481859999993,0.0010487021089999994,-0.004073971164,-0.0025827385190000003,-0.003945488136,-0.006945738854,-0.005991737017,-0.001199548109,-0.0003785132030000001,0.0008589158169999998,-0.0007914783369999999,0.0008407251009999997,0.005548731444999998,-0.005686842109000001,0.005589813636,-0.002161602789,-0.0010952910610000002,-0.008372909029,-0.004805363031,-0.0042257287950000005,-0.0064776922430000005,-0.007809558869000001
uce-2851,0.0,0.0031355040190000003,-0.010204857998,-0.0025731756900000003,-0.006310622777999998,0.0007306171360000006,-0.008044130020000002,-0.00013235721000000138,-0.0076595339750000005,-0.005200656685,-0.00615738227,0.0017129794580000007,-0.009831163489,-0.007222852607,-0.009963504133,-0.0054635840060000005,-0.006512068234,-0.006823867414,-0.007410744126,-0.015336963742000002,0.0011521293690000007,-0.00880234091,0.000993417818000001,-0.0068709369509999995,0.0004190414569999988,-0.007947398388,-0.014462228974999998,-0.01008726862,-0.011368264722000001,-0.007522723698
uce-2853,0.0,0.0025853601119999996,-0.013507114406,-0.015919552942000002,-0.016348168162,-0.0032865756580000016,-0.018527915015,-0.0035507964299999993,-0.023065193794000002,-0.015385102152,-0.02548805363,-0.020153281948,-0.014888466537000001,-0.018997937757000004,-0.018953474076000003,-0.02454803316,-0.019895129515000002,-0.023194137144,-0.025000465842,-0.020705620331999998,-0.016940469146,-0.019209364346999998,-0.011752396856,-0.020077702123,-0.012501582679,-0.021162714325,-0.022900409496,-0.012896330432,-0.024223832573,-0.017031698873000004
uce-2865,0.0,-0.0002618554570000004,-0.0042010546769999995,0.002074172717,0.0024545635120000004,0.008828968528000001,-0.0031830334829999994,0.005995527725,-0.006258842528,-0.006206708042999999,-0.007576182095,-0.0005928692250000006,-0.009544780586000001,-0.0015498256099999996,-0.006777687458,-0.005153521926,-0.0029105906120000004,-0.004197530792000001,-0.003359703048000001,-0.006356714740000001,0.00042948225600000084,-0.0021202254609999993,0.0022412092469999995,0.0009130303640000007,0.004061589019,0.0011093047670000002,-0.004740939142,-0.004941277166,-0.009316368984,-0.007259017528
uce-29,0.0,0.013566288374,-0.014398567992,-0.008500493305000002,-0.007928846776000004,-0.004752855731999999,-0.015529795575000001,0.0015467650369999988,-0.020119181686,-0.022784254243,-0.019274151418000006,-0.021417643867,-0.019746041197999997,-0.030252614373999998,-0.019089311424999998,-0.021298007565999998,-0.025670789206,-0.020665318277999997,-0.030761862630000004,-0.020874913683999997,-0.022818808305000004,-0.024910001381999995,-0.023275592438,-0.018463263583999998,-0.029513427934999996,-0.026163413843000003,-0.030599828184000005,-0.027941513156999997,-0.034327085126,-0.028995737815999997
uce-2911,0.0,0.008669705529,-0.015321859394000001,-0.013062683004999999,-0.014836167469,-0.006924242038,-0.012681794212,-0.005906537788,-0.012694024475,-0.006377870058999999,-0.009367066295999999,-0.016235560330999998,-0.006583998155,-0.0075600757929999984,-0.015898172129,-0.007270044263,-0.008057803203,-0.008493358527,-0.017441454776999998,-0.014064246524,-0.007500080817000002,-0.009020271463,-0.012348405677000001,-0.01726528912,-0.0024640125019999987,-0.013661702229999998,-0.010997845498000001,-0.008788593223000001,-0.016314868595,-0.011536472710000002
uce-2920,0.0,0.009320778731,-0.0069806357730000015,-0.007978281602000002,-0.0022500241889999995,0.006178809757000001,-0.006874340268,0.008500981723000001,-0.011815665587,-0.008942150682000001,-0.006317205362999999,-0.006901172049000001,-0.006343701335,-0.005785462457000002,-0.012891044819,-0.008287824058000002,-0.013300668223,-0.007443171416,-0.00930387094,-0.006997750903999999,-0.003620323581,-0.009925489572,-0.009019631167,-0.017528525276,-0.0009297731529999999,0.005477034207000001,-0.006830696742999999,-0.012066518673,-0.015876758358999998,-0.012624943136000003
uce-2930,0.0,0.006333207927000001,-0.027089144045,-0.012856983369000003,-0.013339242699999997,-0.0036581520429999972,-0.025879085439,-0.004897387671000002,-0.025943137029000002,-0.015601047149999998,-0.024001223921,-0.020910544131999997,-0.012484259341999999,-0.017680750339000004,-0.024714576686,-0.020943861557,-0.01373175504,-0.012267129429999999,-0.019142526749,-0.017603388153999998,-0.009822248885999998,-0.017905745243000003,-0.009395150451000003,-0.018016729169,-0.008409715569999997,-0.013054089256999999,-0.027418130182,-0.024829574640999996,-0.036099467212,-0.023090729688
uce-2941,0.0,0.007609336223,0.0017061781920000001,0.012885738946,0.0049003801360000005,-0.005028700858000001,0.0009505144239999996,-0.008589506072,-0.006026557676,-0.002317560285,-0.0004538910509999999,-0.004010954929,0.0038065864700000005,-0.012099750512,0.0009532487039999992,-0.007035939233,0.0029111621340000005,-0.0035515461460000003,-0.002976737609,-0.002976737609,-0.002124105906000001,-0.007537487402000001,0.010877603215999999,0.007141467984999999,0.005336583055,-0.001999804692,-0.011092812779,0.007181090551000001,0.0008812840489999998,-0.0009568162029999997
uce-2952,0.0,0.0008789777830000003,-0.00881691803,-0.006835337307999999,-0.007881537356,0.0012242787750000005,-0.010002482485,-0.0024450624990000006,-0.0057751424360000005,-0.011842209603999999,-0.011627278747,-0.00883425497,-0.012398868120999999,-0.01724953772,-0.007817532434,-0.012535417526,-0.011801007706,-0.007819141881999999,-0.014808967945999998,-0.008858339666999998,-0.008907114133,-0.009840564399000001,-0.006835337307999999,-0.017692890432,-0.006376487206000002,-0.012200153164000001,-0.014583100676,-0.009874024402,-0.011347812931,-0.010901054882000001
