uce-246,0.0,0.0030149438189999997,-0.007581763678,-0.0024021783510000012,0.0002500679509999989,0.0010395791450000004,-0.007583637033,-0.0016226037960000005,-0.016120011955,-0.011273244234000002,-0.01389125404,-0.011111891693,-0.014532154828,-0.014633015267,-0.007851316879,-0.0060289099220000005,-0.006030902986,-0.006862430871,-0.006088573676,-0.006977970165000001,-0.00037072676400000046,-0.005251334397,-0.002399656850000001,-0.0029109333899999994,0.0005777309719999998,-0.00041860920099999997,-0.011347460513,-0.010264683145,-0.015090624594,-0.012609856053999998
uce-2462,0.0,0.005640466423999999,-0.016526052529999998,-0.010768102706999998,-0.007914188648,0.0025020177110000007,-0.019298979491000002,-0.000138988369999999,-0.027105261028,-0.016694919209,-0.012324540022999998,-0.013056496741000002,-0.009112919648,-0.016705154102,-0.023565562642,-0.012098039273,-0.012212206362,-0.011918185029,-0.010610816518,-0.011431215799999998,-0.010348912477,-0.015009555822,-0.009740378036999998,-0.019478371841,-0.015156475671,-0.008044386628,-0.010645262094,-0.011422286273,-0.019938858908,-0.0076057544969999995
uce-2465,0.0,0.004209879999,-0.008777339564,0.0034261026790000024,-0.0017971057579999998,0.0022731200559999998,-0.013889992288000003,0.006186835223000002,-0.008070986952999999,-0.006414583515999999,-0.008633601116,0.0029331148619999997,-0.0076927639999999995,0.001751696300000001,-0.0022244362440000005,-0.005480496485000002,-0.004029414886000001,-0.005581660747999999,-0.005701314952999999,0.00033183025199999897,0.0007877297450000001,-0.009561148628000001,0.000449027607,0.000846492636,-0.0016274796399999986,0.004664369600999998,-0.015210234621,-0.009542399297999998,-0.008910240244,-0.008406660052000001
uce-2487,0.0,0.007435688787,0.006746274815,0.009191519128,0.0036347092090000003,0.0032604077919999985,0.0035823526519999996,0.009135025911,0.0005116556269999998,0.0010323236509999995,0.001892510466,-0.0019007814990000004,-0.001646365494,-0.0006359115249999999,0.004543341542,0.004756639367,0.0005799517320000001,0.0018586902760000003,-0.0009938632530000005,-0.002676477757,0.002617921923,0.001368613842999999,0.00384749872,-0.0028164596160000005,0.0023825972769999995,-0.004824779125,-0.007880962996,0.0015213207120000002,0.004409435918,-0.0020041143650000003
uce-2491,0.0,0.0012759416720000008,-0.03305822798,-0.01767220618,-0.021355724336999997,-0.007128122425000001,-0.037460956694,-0.0025592994689999995,-0.033918262917,-0.038345735086,-0.033554892671,-0.031865915575,-0.033700342095,-0.035195348402,-0.03551383364,-0.032858439961,-0.032799193638999996,-0.039740257911,-0.037763680412999996,-0.03230251774,-0.020631361703999998,-0.039608601146999996,-0.02026873052,-0.035352012004999996,-0.029910589849,-0.037127213776,-0.03857118853,-0.039086764232,-0.039056398172999995,-0.026841443434
uce-2512,0.0,0.0024558922770000005,-0.014467985362999999,-0.012494289196,-0.012587700383999999,-0.0052956465169999994,-0.015012750715,-0.005151986054999998,-0.016992969161,-0.018813582806999997,-0.015764712712,-0.016178439897,-0.015638934057,-0.015531059582999999,-0.021441601269,-0.019680110615,-0.015818742227,-0.013857130266999997,-0.013992763669999998,-0.010888865161999998,-0.013534753051,-0.015378894338,-0.005953130474999999,-0.017467819214,-0.005107980629999998,-0.008072316961999998,-0.016292719572,-0.02129270646,-0.020888700551,-0.014358591637999999
uce-2516,0.0,0.004832554262,-0.000595087919,0.008522522112,-0.00048410826400000027,-0.001697596959,-0.00863761887,-0.0047267846439999995,0.003864333002,-0.0008940028379999998,-0.00048556296399999976,-0.00300629475,0.0006142466179999998,0.0012696158029999998,-0.001801296523,-0.0009987784089999997,-0.0030173187149999995,-0.0031109817709999996,-0.005522799889,-0.0019012456049999995,0.004256960358,-0.0019022585209999996,0.0016550569899999989,-0.007039125019,0.0039692591300000005,0.004894259473000001,-0.005521638993,-0.005750060134000001,-0.0061430078050000005,-0.004428575705
uce-2518,0.0,0.001890661716,-0.002004185679,-0.0011372509710000003,-0.0016567111570000002,0.0017148956890000004,-0.002081714637,0.0016482877290000001,-0.0030843248350000004,-0.0021547390110000005,-0.0030854987,-0.000643795531,-0.004013215011,-0.00350982335,-0.002582107039,-0.0035366628979999998,-0.0016534897269999999,-0.0041717978700000005,-0.005524566329,-0.003668431934,-0.0007231559159999999,-0.005185547541999999,-0.003748908063,-0.0013025063139999998,-0.0013025063139999998,0.0003362760139999999,-0.0040534544740000004,-0.00164559634,-0.0036277395129999997,-0.001653688955
uce-2540,0.0,0.012032357691,-0.014971382505,-0.011919658603999999,-0.008257070410000001,-0.006803400237999999,-0.011924820529000001,-0.002135031039,-0.0054785749040000015,-0.011316481221000001,-0.009927565836000001,-0.014426220644999998,-0.007815119470999998,-0.009012363256999998,-0.015840476702999998,-0.008762714711,-0.010294648661,-0.007743492875000001,-0.008510522407000001,-0.010821770561999998,-0.008805105724,-0.010837780124,-0.006216679885999998,-0.010677824065,-0.009066550250000001,-0.01426179576,-0.017619269471,-0.012344230493999998,-0.016351898942999998,-0.01184525252
uce-2541,0.0,0.0031636609249999998,-0.012424603003000002,-0.007283806156000001,-0.011636039554,-0.007551468443,-0.010071756613,-0.0026141550779999988,-0.008784009116999999,-0.00903399281,-0.010967149277999999,-0.008312425232,-0.016331401764999996,-0.013172615090999998,-0.022221736489,-0.018635129656999996,-0.011582435379,-0.014270272045,-0.0025303191569999994,-0.008041015351999999,-0.0019257559180000001,-0.01370014184,-0.011395316007,-0.008220424687999998,-0.013017834513000003,-0.006106835304,-0.014220841048,-0.013066385280999999,-0.009483437607000001,-0.004658766982999999
uce-2563,0.0,0.002046580106,-0.023532523475,-0.005545883796,-0.004559089554000001,-0.008831609675000001,-0.020624450226000002,-0.006714637842,-0.020811392305,-0.015690704987,-0.009045967381000001,-0.004253246275999999,-0.015970767291999997,-0.019810632337,-0.014165205859,-0.012223513390999998,-0.012035186501000002,-0.010052865769,-0.008322823606,-0.009010652283,0.009004659307999999,-0.014150824041999998,0.004351793978,-0.0063880366049999995,0.008557976544,-0.00038259311299999876,-0.010507783088999998,-0.009510611682,-0.017229939944,-0.010673837668999998
uce-2566,0.0,0.006386725752000001,-0.0067862313899999995,0.0021082699960000006,-0.0002980356229999974,-0.0040208518620000015,-0.014607636111000001,-0.009929137442999999,-0.012972517963999999,-0.013666612921,-0.008197678231000002,0.001577039320000001,-0.008906310431999999,-0.003997823474,-0.010909016922,-0.003386212603,-0.008718949318,-0.010829393815000001,-0.009201238095999998,-0.004337737288000001,0.0022445157650000016,-0.005031751079999999,0.003010999254000002,-0.0010562102209999997,-0.0075210804419999985,-0.006873478411999999,-0.002975672185,-0.0048481986959999996,-0.007380950452999999,-0.0027011108269999994
uce-2569,0.0,0.0030861137370000002,-0.0004324247940000001,0.004872171283,0.004499124486000001,-0.005115156566,-0.008585235705999998,0.0027033765700000007,-0.006532410199,-0.00446348458,-0.00503884869,0.0002195152529999994,-0.004999234345,-0.011049494281000001,-0.00983771722,-0.004927067702,-0.006719382126,-0.0008726956499999997,-0.0026942188299999992,-0.0026848640279999994,-0.0008726956499999997,-0.0026848640279999994,0.002774813212,-0.0057530595749999995,-0.003940891197,-0.0038622656369999998,-0.0062327635470000005,-0.005509682252,-0.007306640334,-0.004727879021
uce-2574,0.0,0.007853728409,-0.007006701369000001,-0.0004908567330000023,-0.00807357451,-0.0004858666860000013,-0.024864207019000002,-0.005660979228000001,-0.018695955032,-0.01164666393,-0.013705036551,-0.008282816690999999,-0.012472110017,-0.015608665453,-0.013169520083999998,-0.013013309944,-0.014288455466,-0.00664774592,-0.012432995551,-0.0031854909380000015,-0.002818366573000001,-0.008239123735,-0.0030782774189999987,-0.009581294108,-0.004889528437999998,-0.014782896658,-0.016511772868,-0.016180870873,-0.01971849086,-0.015438929252
uce-2578,0.0,0.00453444659,-0.024606415396999995,-0.019014399167999997,-0.013615341619000002,-0.002765391523,-0.024074917285,-0.007762995818000003,-0.024722982997,-0.019008743151000002,-0.019600188778000002,-0.018490620681999997,-0.019365611112,-0.021003654009000002,-0.021847269989,-0.021888457633,-0.020854293620999997,-0.019369358830000002,-0.022532236795,-0.015919207951000002,-0.010389179475,-0.017320085919,-0.008155537753000002,-0.015228276618,-0.006093642877999999,-0.010538376455000002,-0.019774953047,-0.018725680195000004,-0.02160577419,-0.018516342582000002
uce-2585,0.0,0.002714239478,0.001067513593,-0.004259591825000001,-0.0014372972439999996,-0.00249132019,-0.007111535694,0.0007737466540000005,-0.005849195745000001,-0.006985511525000001,-0.006550973311000001,-0.006098967991000001,-0.006402203265,-0.006687322604,-0.008001717,-0.005645045549999999,-0.005668296915000001,-0.011008410883,-0.0060864285510000005,-0.0058547107260000005,0.0006102497729999993,-0.0058547107260000005,-0.0009841254050000012,-0.003713988811000001,-0.0011137064160000008,-0.004158258068,-0.005681983411,-0.009011918869000001,-0.009013059673,-0.0058547107260000005
uce-2598,0.0,0.004636172333,-0.005678498723999999,-0.0021379372490000007,-0.003500691814999999,-0.00035919729500000046,-0.010067388796999999,0.0028507826699999995,-0.009226622416999999,-0.009316456443999999,-0.009797126101,-0.004994185872000001,-0.006491944749999999,-0.012124138318,-0.011189466758999999,-0.00401809649,-0.005348086801,-0.0053942412290000005,-0.0070699739469999995,-0.009742951324,-0.005699552997,-0.009391281241,-0.006722418111000002,-0.013911038728000001,-0.014836835452999998,-0.013104944939,-0.014760993360999999,-0.015457590357,-0.01084085457,-0.010330827354
