0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
uce-4349,0.0,0.005686094175000001,-0.026928658603999997,-0.015469712364999999,-0.012320601766999999,0.006252283449000001,-0.015914942069,0.008305533989999999,-0.017728920876,-0.011273071921000001,-0.015158546862000001,-0.01234548365,-0.020635159219999998,-0.022809224558,-0.019681692543,-0.010061256237,-0.014342219526,-0.014355717515000001,-0.015962664935000002,-0.012814933257000002,0.00032677603699999766,-0.009356410842000002,-0.0034948642570000014,-0.010945146489000001,0.004769823893,-0.0009694558590000006,-0.03016548664,-0.02365711547,-0.023815687203,-0.020578527049
uce-4360,0.0,0.006253166883,0.0007545938630000009,0.0012768924190000013,-0.006411171408999999,0.0019462861249999984,-0.008824817028999999,0.0005315270400000002,-0.012482274237000001,-0.009836615992,-0.0025611534930000002,-0.0038635680930000004,-0.004665821848999999,-0.0071546885900000004,-0.009578512993,-0.004822901908000001,-0.0065085487070000005,-0.011084210310999999,-0.014022287482,-0.010038302743,-0.004835732288000001,-0.015734363953,-0.012611454967,-0.013095780608,-0.013110657195999999,-0.019759862124,-0.017499855285999996,-0.016252412347999998,-0.02398982512,-0.016777113077
uce-4361,0.0,0.0,0.0,0.002463770386,0.0,0.0,0.0,0.0,-0.001501717437,0.001229811759,0.003165742242,0.001234747031,0.0,-0.001616603578,-0.001501717437,0.0,0.0,0.001230190107,0.0,0.0,0.0,0.002463770386,0.002463770386,-0.002714146324,0.0,0.0,-0.004014573771,-0.003509703923,-0.003509703923,0.0
uce-4377,0.0,-0.001828312189,-0.0054842006209999995,0.002151208986999999,-0.001805353644,0.01626948067,-0.0038426084570000003,0.004947319057999999,-0.006857451164999999,-0.0001024557839999999,-0.008386796123000001,-0.008813601691000001,-0.006379115203000001,-0.017237342525,-0.012621397179,-0.007862427657000001,-0.006691766342,-0.0010109762260000002,-0.0021258862990000005,-0.003846792481,-0.001518759485,-0.006382865827,-0.0041630086770000005,-0.006264375472000001,-0.005367610744,-0.006723700164,-0.008419234033,-0.005367610744,-0.009578965952,-0.005371794768
uce-438,0.0,0.008713126615,-0.012396315598000002,-0.004657807218,-0.0020310536070000003,-0.002110977049999999,-0.007073901964999999,0.007428173884000001,-0.007793280375,-0.01655650502,-0.004961822043999999,-0.005258959565999999,-0.0019395499289999998,-0.002003193387,-0.010921597524,-0.0034529223250000015,-0.004443325404,0.0015467477620000007,-0.006148220518,-0.006640902262,0.0015364861340000004,-0.0024740408939999993,-0.002342001283,-0.004592771242,0.005803483546,0.006472307606000002,-0.0011953212789999994,-0.0008716391959999997,-0.0053154279169999995,-0.0040934730709999995
uce-4384,0.0,0.00233949488,-0.002614980843,0.0005349074509999998,-0.012011334716,-0.004540864124999999,-0.010331151744,-0.002931557544,-0.010615333816,-0.006997698185,-0.00035983677000000006,-0.003793047299,-0.0031185835799999997,-0.004120086863,-0.00433084631,5.8843614999999974e-05,-0.0008855955150000004,-0.003622373267,-0.0015099991329999996,-0.0031181542449999996,0.0007492326349999995,-0.0027246949730000006,-0.00048234768200000003,-0.00363119289,0.0017005412190000003,-0.004099125156,-0.0023742691099999996,-0.0006918965519999995,-0.005533309217,-0.00312106722
uce-4395,0.0,0.008061312655,-0.018504934733,-0.019816443571,-0.023938083765000003,-0.007809948031000002,-0.02800728887,0.0011552613769999984,-0.022185855941,-0.023739862273999997,-0.024395947733000002,-0.026366204513999996,-0.018204527175999997,-0.031511394487,-0.029358137745000002,-0.023484550863000005,-0.020005150565,-0.028570368528,-0.023454681242,-0.023835786511,-0.021129165891,-0.024281502917,-0.024665510175,-0.025625282987000002,-0.020192223943,-0.027501222063,-0.029609409263000003,-0.026053520735,-0.021108208495,-0.026944096650000002
uce-4416,0.0,-0.0024781178439999994,-0.017222855885,-0.011469438972,-0.010602556359,-0.010082089761999998,-0.012637311023000001,-0.0032896939299999987,-0.014647372673,-0.008566045437,-0.016488518452,-0.01299205643,-0.011106003808999999,-0.009633588126,-0.018254414734,-0.011754001908,-0.013151328787,-0.011101154166999999,-0.013130758154,-0.013136197722,-0.013147266487,-0.01110660413,-0.008039128481999998,-0.010963887974,-0.005489721375000001,-0.008582508743000001,-0.015172020832,-0.013127419614,-0.012616617191,-0.011605649598000001
uce-442,0.0,0.004194589332000001,-0.011424855296,-0.004409293248000001,-0.006346959552,0.0016661310540000002,-0.008858121962,-0.00038654439699999966,-0.0026526853740000012,-0.0058305920780000004,-0.008843576946,-0.006100217592,-0.005323720744,-0.003509009348,-0.0027740182929999998,-0.007261534547000001,-0.0012822520650000013,-0.0049010081659999994,-0.0038548521949999994,-0.006851833232,-0.00686093798,0.0002056438040000004,0.00019217197699999966,-0.008126183161,-0.007141055831,-0.012885048789,-0.0136708766,-0.003874952237999999,-0.008322707762999999,-0.007874562788
uce-4437,0.0,0.001770305657,-0.01594491274,-0.01594491274,-0.007917550656,0.002101773466999999,-0.007728100332,0.002101773466999999,-0.008678058536,-0.008678058536,-0.007688576009000001,-0.00996337693,-0.013718516701,-0.01362710369,-0.011216432915,-0.012100704274,-0.012610133801,-0.008300300461999999,-0.0053460906519999995,-0.009185351738,-0.00829931744,-0.008678058536,-0.00829931744,-0.008932446045,-0.007776214364,-0.009699547482,-0.009799009689,-0.007412456732,-0.009692078764999999,-0.0074106896030000004
uce-4456,0.0,0.003575621372,-0.009500605783,-0.013771943253000001,-0.015340091137999999,-0.015112499163999999,-0.027505791128,-0.0031482415039999975,-0.022531860999,-0.01407618178,-0.007478366300000001,-0.025366160337,-0.021868396186,-0.031480939384000005,-0.023189389562,-0.021057720447,-0.017198041422,-0.025467552079,-0.019221851236000002,-0.019305750502,-0.011840145654,-0.024591813004,-0.018464343309,-0.020910734444000004,-0.010342421232,-0.017403683179,-0.021183714487,-0.021934355048999998,-0.028499495545,-0.021395120471
uce-4457,0.0,0.002050327657,-0.0066614912099999994,-0.009708535877,-0.007811617905,8.19452680000006e-05,-0.005946804462999999,-0.0009517970129999994,-0.010585247119,-0.012108946619,-0.010585247119,-0.010585247119,-0.010585247119,-0.010585247119,-0.010585247119,-0.010585247119,-0.010585247119,-0.008323657597,-0.013134359553,-0.013130705567,-0.006797948832,-0.010585247119,-0.008694866804,-0.008694866804,-0.012111989092,-0.010585247119,-0.010585247119,-0.010585247119,-0.010585247119,-0.008252759233
uce-4458,0.0,0.003298642579,-0.012379721475,-0.003692899129000001,-0.005819125013999999,0.007527295609999998,-0.011239825967,0.006112861726999999,-0.021232197411,-0.014109534078999997,-0.008949205648,-0.0015555860369999997,-0.011681753045000002,-0.017773373118,-0.014180062398,-0.008016861219,-0.003279185013000001,-0.010766353624999999,-0.00858107902,-0.013903640468,-0.00018336143200000168,-0.010796246972,0.002037119552,-0.0038700982349999975,0.00019318720200000097,-0.009410192585000001,-0.013558827748,-0.00896214323,-0.015052463891999998,-0.008146300916999999
