0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
uce-7277,0.0,0.0016100251090000002,0.0006619329009999999,0.0022815277090000004,0.00021200100100000029,-0.003321348462,-0.005737253591,-0.0008457156499999999,-0.011102570723,-0.004432204013000001,-0.0017710716659999999,-0.002707107241,-0.006027880589,-0.006027880589,-0.007970931426,-0.004863545614999999,-0.007039381859,-0.0049740129420000005,0.0010431985129999996,-0.00387167726,-0.002859867541,-0.003916199556,0.0018359212209999995,-0.0003418618709999997,-0.0009721308609999995,-0.0006559770829999995,0.0006486646429999998,-0.001399587534,-0.002454541426,-0.001399587534
uce-7287,0.0,0.001145914826,-0.0034832969170000005,0.00022786926799999926,-0.0009248572950000004,0.0013911138709999998,-0.005529689982,0.0013911138709999998,-0.005800727206,-0.003373111665,0.001235200338,-0.003296031987,-0.003354428225,-0.004519026491,-0.003373111665,-0.004519026491,-0.003357134502,-0.003373111665,-0.0033424339130000004,-0.0038781384600000005,-0.0004192205990000003,-0.0038781384600000005,0.0007335059639999994,-0.0038781384600000005,0.0007408825639999995,-0.007488208362,-0.009068823819,-0.0038781384600000005,-0.00273090769,-0.004381149343
uce-7318,0.0,-0.0011398423530000006,0.00021699358699999935,-0.0033209773320000005,0.0030906411619999992,-0.0008350927600000004,-0.0031686150280000004,0.0004471946299999998,-0.00806100729,-0.003828843323,-0.0028468422460000004,-0.005950353211999999,-0.013677492574,-0.013677492574,-0.00806100729,-0.003502685005,-0.0018035352470000005,-0.0018035352470000005,-0.004381073174,-0.0028170949090000003,0.0035945235849999995,-0.004938604798,-0.0028081202330000003,-0.007049258876,-0.0027534625420000004,-0.007049258876,-0.005871070166000001,-0.005871070166000001,-0.010103234133,-0.007470175992
uce-7344,0.0,0.002390629204,-0.005809986593999999,-0.00018214692400000086,-0.003427514328,-0.0006868800499999998,-0.0038158829119999994,-0.001453922923,-0.004471927642,-0.00447519853,-0.004729004858,-0.012616037960000001,-0.007173560413,-0.007034293953,-0.006291081901,-0.003199342028,-0.007681258573999999,-0.001386883927999999,-0.004837649207,-0.003969113607,0.0008214595550000009,-0.005146342239,0.0013340010440000003,-0.0013284512390000008,0.005504536700999999,-0.0010890965780000006,-0.004420451607,-0.0008826827989999991,-0.004466686619999999,-0.006830862718999999
uce-7353,0.0,0.005920030092,-0.011582440268999999,-0.0018091180789999994,-0.007193624366,0.003114841163000001,-0.007124192617,-0.0022647369499999986,-0.011092065273,-0.004671762755999999,-0.005822153316999999,-0.0018403256889999997,-0.015198575124,-0.012207490684,-0.008538308772,-0.006478600449999999,-0.004402704239999999,-0.00604063652,-0.005579359373,-0.005680601814,-0.009493757598999997,-0.00434165026,-0.0005592884029999995,-0.0030870543869999986,-0.008230767855,-0.012106535818,-0.012106535818,-0.0120889798,-0.012868941340999999,-0.0077162871549999994
uce-7354,0.0,0.009248755377,-0.006766314314999999,-0.009235148395,-0.0035455593040000007,0.0020647166619999994,-0.014502922990000002,0.00018439173800000042,-0.012506401956000002,-0.008382584961,-0.012120483886999999,-0.011766739566999999,-0.011271416872,-0.019119940831,-0.016400425646,-0.011557918121,-0.008191744058,-0.012475715025,-0.013073303251999999,-0.010760724916,-0.004994250258999999,-0.007776793867999999,-0.006341791991,-0.011584979524000002,-0.004999054943999999,-0.014870456558000001,-0.016493536345,-0.009253533262,-0.017131052141,-0.015476081292999998
uce-7358,0.0,0.005206164516999999,-0.012025020866000002,-0.006112183167000001,-0.009117494422,-0.0020374348199999996,-0.019589929776999998,-0.003705616073999999,-0.018606643877,-0.006258555129000001,-0.006972550757,-0.011397171698,-0.016060984213,-0.017700405424,-0.023890517517000002,-0.009665495425,-0.019605271225,-0.018034214309,-0.011792894635000002,-0.012961468395000002,-0.012123448217999998,-0.019580703903999998,-0.016086678837,-0.013266776303,-0.01172263998,-0.015770950635999998,-0.019352012454,-0.016600875144,-0.016872433513,-0.011418432788000001
uce-736,0.0,0.006170224459,-0.019826020327,-0.011418502406000001,-0.005808954493,-0.0024362214970000007,-0.010568050012,-0.0009071376830000009,-0.011115139648,-0.010359767776000001,-0.007476137958,-0.007390893065,-0.0016380544399999999,-0.004269821409,-0.015958414770000002,-0.01054545125,-0.008270377146000001,-0.009335725118,-0.010939417832,-0.007811733373,-0.003248721449,-0.011898044173,-0.006569340299,-0.0027452033219999995,0.004316662992,-0.0027821569899999996,-0.009543111529,-0.010856630937000001,-0.010856794162,-0.010099946248000001
uce-7361,0.0,0.005394392145,-0.00518755335,-0.004678112287000001,-0.007278051697,-0.0002804301110000008,-0.007767397505999999,0.0007604324269999997,-0.009178061698999998,-0.007066523865,-0.008029893738,-0.007934084214,-0.004272711921999999,-0.007849063275,-0.004695969986,-0.006699895383999999,-0.008784767970000001,-0.010760321982000002,-0.006240749122999999,-0.007155128372999999,-0.00864821361,-0.006705302137999999,-0.008684175185999999,-0.0061484463759999995,-0.004717125281999999,-0.010297576339,-0.013717266071,-0.009287890487,-0.008712561361,-0.00817395414
uce-7370,0.0,0.0037976373260000004,-0.007906532118,-0.004200558480999999,-0.0026883985769999997,3.410432199999966e-05,-0.004963343251000001,0.002648509015,-0.011845521806,-0.005776639952,-0.005919124001999999,-0.012511358717,-0.007786912261,-0.011585988698999999,-0.013145949819,-0.0015608025660000004,-0.012307777371,-0.0037467831359999995,-0.004897891242,-0.005855710881,0.0005025943459999998,-0.004753066227000001,-0.0010852775520000003,-0.009577259402,-0.005763586979,-0.008940844371,-0.010781876998000001,-0.008422188330999999,-0.015716417542,-0.013446842426000001
