0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
uce-3050,0.0,-0.000527314785,-0.016667659006,-0.009302044852,-0.007840101136999999,-0.002194245323999998,-0.018215963735,-0.008258504478,-0.011717468104000001,-0.011869558913,-0.013401001388999998,-0.008006049311,-0.011721253421,-0.011207210095,-0.014844421617,-0.013256630541,-0.010590691296999999,-0.014036054441,-0.014807276219,-0.014437164316999998,-0.0038503522319999987,-0.015136378229999999,-0.0016990943719999985,-0.015997341857,-0.0063075812379999995,-0.006627954700000001,-0.013770812646999999,-0.012532980515999999,-0.016901376388999998,-0.012887831641000002
uce-3059,0.0,0.004825347164,-0.008362962015,-0.008368221182,-0.011561705051,-0.003616019382000001,-0.013252453983999999,-0.002838174938999998,-0.011455096425,-0.009457085110000003,-0.010560706734,-0.013375559444,-0.013435211614999998,-0.008502860025,-0.010469458934,-0.010745874157999998,-0.012661687553,-0.011733060508,-0.006526711070000001,-0.005361064473000001,-0.003105616849000001,-0.010913343557,-0.012464376885000001,-0.01142804435,-0.012027951095,-0.015823046549,-0.012306374213,-0.009429649024999999,-0.010856146778000002,-0.006233445132999999
uce-3072,0.0,-0.00252903592,-0.005521249965,-0.004039268771,-0.005521249965,-0.004571492813999999,-0.0056549004629999995,-0.004575899733999999,-0.007542504259,-0.007542504259,-0.007542504259,-0.007542504259,-0.0060611019109999996,-0.007542504259,-0.007577724196,-0.007499088751000001,-0.00402513193,-0.005986743518,-0.007542504259,-0.007582235961,-0.0060611019109999996,-0.011600928478,-0.007542504259,-0.005096152216999999,-0.008591581794,-0.008049190168,-0.007542504259,-0.007542504259,-0.006060523065,-0.007542504259
uce-3082,0.0,0.003252085276,-0.018950770263,-0.010402504657000001,-0.010236724775999998,-0.011090779964,-0.020527831136,-0.010912839877000001,-0.009366582465000002,-0.013986238063,-0.011535550176000001,-0.011781463163000001,-0.016214856806,-0.016568766865,-0.012951917568,-0.008923576427999999,-0.014316963326000002,-0.013807765699999999,-0.014644129892,-0.010064983982,-0.0008430201680000009,-0.007060941039,-0.0011672857669999988,-0.0070349366,-0.0011381513830000002,-0.011861631751999998,-0.009617182185999999,-0.009556201054,-0.011932986133,-0.011595516737
uce-3089,0.0,0.006972868905,-0.019498582001,-0.0008046580059999989,-0.005033195014000003,-0.004852690384999997,-0.026576948705,-0.004293260558999999,-0.027347163657,-0.023188887749,-0.029505194798999997,-0.025217466290000004,-0.032703433537000004,-0.031589319680000005,-0.035453820537,-0.028836089911,-0.031570253883,-0.031972103026,-0.033738901728,-0.029851461251,-0.007822415218999998,-0.023332798151999998,-0.008718733120999998,-0.024097367595999997,-0.009519422254999996,-0.015177651395000002,-0.029572289880999997,-0.029191505963999997,-0.038640499715,-0.032918409993999996
uce-3099,0.0,0.0014392861509999987,-0.038821776962,-0.024078850790000002,-0.024190561481000003,-0.015802721244999998,-0.04095621536,-0.016627532675,-0.036241356902000005,-0.030688787971999996,-0.028586416594,-0.027426222356,-0.031786140394,-0.028355523650000002,-0.036825768336,-0.034285306069,-0.032482497825,-0.028169666078999997,-0.026951353933,-0.023106691779000002,-0.013232292539,-0.029745062335000003,-0.011786124282000002,-0.023704741661999998,-0.017953116816999997,-0.020408378831000003,-0.024983599499,-0.022661631442,-0.032475327615,-0.026817386591999996
uce-3104,0.0,-0.003982504807,-0.009350107383,-0.010927394985999999,-0.008229701700000001,-0.005721265806000001,-0.013923274662999998,-0.003435385377,-0.012262982565,-0.009489206724,-0.013650713576,-0.007942720670999999,-0.006848915968,-0.013887975310000002,-0.011537956563000001,-0.010845020362,-0.008961654072000001,-0.010513054599,-0.010780033254,-0.008982500832000001,-0.007072134421,-0.007862889951,-0.007463604016999999,-0.008626751314000002,-0.007872216648,-0.012631172772,-0.01466712194,-0.01305884479,-0.010878940703,-0.008982500832000001
uce-3105,0.0,0.006839984809,-0.008509347135,-0.003138587279999999,-0.0007629955200000003,-0.0016736501420000008,-0.0033179356179999994,0.004496961121999999,-0.014982150974,-0.010210882026,-0.014950688491,-0.005260455871999997,-0.009378820971000002,-0.014139446247,-0.017572526093,-0.047749942002,-0.020750550727,-0.018046909903,-0.015170307659000001,-0.011514013314999998,-0.010630668915000002,-0.014487349295,-0.012413331527,-0.011570213313999999,-0.010036178538999999,-0.018123158109,-0.013179738957,-0.009440097978999999,0.0026823017180000013,-0.009450898267
uce-3135,0.0,0.007153253733,-0.009854962394000001,0.0014313747239999997,-0.0029006908849999995,-0.003538606421,-0.015717835833000002,-0.008695535722,-0.020995693474,-0.018373256847,-0.016859920999,-0.011339801202999999,-0.014197838822999999,-0.010015652848,-0.017781470023,-0.006781354724999999,-0.0030173095439999997,-0.011192525049,-0.011588954096,-0.017325474806,-0.005968644402999998,-0.009261594674999998,-0.004184579892999999,-0.009243403402,-0.004713854378000001,-0.0058419348630000005,-0.011098338125,-0.004911023922999999,-0.012630703364,-0.008275524924
uce-3141,0.0,0.0025598211099999994,-0.0054065339519999995,0.00022548115200000073,-0.007535113512000001,0.00023096019599999976,-0.008432438222,-0.006167871246,-0.014691989696000001,-0.01202453946,-0.006928090913,-0.0017116981179999997,-0.0053671827100000005,0.000365984988000001,-0.004389176206,-0.004287608577,-0.009430526580000001,-0.00984021402,-0.0072789532059999995,-0.004215970344,-0.005465616901,-0.004087651696999999,0.0007320878040000013,-0.005269658057999999,-0.009268099467,-0.006316367421,-0.004429187909,-0.00679377814,-0.007803935874999999,-0.010349624963
